Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Profit_Margin,Sales_Category,Profit_Status
OD5175,Verma,Food Grains,Atta & Flour,Viluppuram,2016-07-04,Central,1081,0.25,140.53,Tamil Nadu,13.0,Very High,Profitable
OD5176,Akash,Bakery,Biscuits,Coimbatore,2018-12-04,Central,619,0.13,198.08,Tamil Nadu,32.0,High,Profitable
OD5177,Sudeep,Bakery,Cakes,Madurai,2017-09-04,Central,765,0.13,114.75,Tamil Nadu,15.0,High,Profitable
OD5178,Vinne,"Eggs, Meat & Fish",Fish,Krishnagiri,,Central,2463,0.33,221.67,Tamil Nadu,9.0,Very High,Profitable
OD5179,Ridhesh,Oil & Masala,Spices,Ramanadhapuram,,Central,1350,0.14,108.0,Tamil Nadu,8.0,Very High,Profitable
OD5180,Jonas,Bakery,Biscuits,Dindigul,2016-03-08,Central,2403,0.17,360.45,Tamil Nadu,15.0,Very High,Profitable
OD5181,Sudha,Bakery,Cakes,Madurai,,Central,2262,0.16,452.4,Tamil Nadu,20.0,Very High,Profitable
OD5182,Ridhesh,Oil & Masala,Masalas,Theni,2018-08-10,Central,523,0.3,120.29,Tamil Nadu,23.0,High,Profitable
OD5183,Aditi,Bakery,Cakes,Namakkal,,Central,1972,0.15,571.88,Tamil Nadu,28.999999999999996,Very High,Profitable
OD5184,Jackson,Bakery,Breads & Buns,Pudukottai,,Central,2078,0.26,831.2,Tamil Nadu,40.0,Very High,Profitable
OD5185,Rumaiza,"Eggs, Meat & Fish",Fish,Tenkasi,,Central,2336,0.16,630.72,Tamil Nadu,27.0,Very High,Profitable
OD5186,Vinne,Oil & Masala,Edible Oil & Ghee,Cumbum,,Central,1450,0.18,232.0,Tamil Nadu,16.0,Very High,Profitable
OD5187,Vidya,Bakery,Biscuits,Vellore,,Central,991,0.1,416.22,Tamil Nadu,42.00000000000001,High,Profitable
OD5188,Shree,Snacks,Noodles,Bodi,,Central,984,0.2,393.6,Tamil Nadu,40.0,High,Profitable
OD5189,Verma,Fruits & Veggies,Organic Fruits,Kanyakumari,2017-05-06,Central,2448,0.27,538.56,Tamil Nadu,21.999999999999996,Very High,Profitable
OD5190,Sheeba,Food Grains,Dals & Pulses,Namakkal,,Central,2150,0.13,322.5,Tamil Nadu,15.0,Very High,Profitable
OD5191,Harish,Oil & Masala,Edible Oil & Ghee,Viluppuram,2015-11-12,Central,936,0.33,56.16,Tamil Nadu,6.0,High,Profitable
OD5192,Ganesh,Snacks,Chocolates,Cumbum,2016-04-06,Central,526,0.18,231.44,Tamil Nadu,44.0,High,Profitable
OD5193,Roshan,Fruits & Veggies,Fresh Fruits,Namakkal,2018-02-09,Central,1523,0.35,487.36,Tamil Nadu,32.0,Very High,Profitable
OD5194,Shah,Bakery,Cakes,Namakkal,2016-02-06,Central,1097,0.15,186.49,Tamil Nadu,17.0,Very High,Profitable
OD5195,Harish,Snacks,Chocolates,Nagercoil,,Central,661,0.15,271.01,Tamil Nadu,41.0,High,Profitable
OD5196,Jackson,Bakery,Breads & Buns,Bodi,2015-05-11,Central,2143,0.28,535.75,Tamil Nadu,25.0,Very High,Profitable
OD5197,Shah,"Eggs, Meat & Fish",Chicken,Tirunelveli,,Central,2081,0.28,187.29,Tamil Nadu,9.0,Very High,Profitable
OD5198,Harish,Fruits & Veggies,Organic Fruits,Namakkal,,Central,561,0.11,61.71,Tamil Nadu,11.0,High,Profitable
OD5199,Hussain,"Eggs, Meat & Fish",Chicken,Nagercoil,,Central,1804,0.21,288.64,Tamil Nadu,16.0,Very High,Profitable
OD5200,Roshan,Fruits & Veggies,Organic Fruits,Dindigul,,Central,532,0.25,175.56,Tamil Nadu,33.0,High,Profitable
OD5201,Jonas,Snacks,Chocolates,Coimbatore,,Central,1130,0.33,67.8,Tamil Nadu,6.0,Very High,Profitable
OD5202,Amrish,Fruits & Veggies,Organic Fruits,Nagercoil,,Central,1615,0.29,646.0,Tamil Nadu,40.0,Very High,Profitable
OD5203,Krithika,Snacks,Noodles,Trichy,2017-05-09,Central,1076,0.3,258.24,Tamil Nadu,24.000000000000004,Very High,Profitable
OD5204,Rumaiza,Oil & Masala,Masalas,Vellore,2016-03-05,Central,2125,0.2,318.75,Tamil Nadu,15.0,Very High,Profitable
OD5205,Krithika,Snacks,Chocolates,Virudhunagar,2015-11-11,Central,616,0.21,178.64,Tamil Nadu,28.999999999999996,High,Profitable
OD5206,Sharon,Snacks,Cookies,Ooty,,Central,637,0.13,31.85,Tamil Nadu,5.0,High,Profitable
OD5207,Peer,Snacks,Cookies,Vellore,2018-08-03,Central,1969,0.22,295.35,Tamil Nadu,15.000000000000002,Very High,Profitable
OD5208,Krithika,"Eggs, Meat & Fish",Fish,Krishnagiri,,Central,2330,0.16,768.9,Tamil Nadu,33.0,Very High,Profitable
OD5209,Adavan,Beverages,Health Drinks,Dindigul,2016-06-08,Central,1690,0.14,608.4,Tamil Nadu,36.0,Very High,Profitable
OD5210,Vince,Snacks,Chocolates,Tirunelveli,,Central,1405,0.14,126.45,Tamil Nadu,9.0,Very High,Profitable
OD5211,Kumar,Food Grains,Dals & Pulses,Namakkal,2017-11-01,Central,985,0.32,216.7,Tamil Nadu,22.0,High,Profitable
OD5212,Adavan,Snacks,Cookies,Theni,2018-09-02,Central,2202,0.34,616.56,Tamil Nadu,27.999999999999996,Very High,Profitable
OD5213,Shah,Fruits & Veggies,Fresh Fruits,Karur,,Central,1808,0.34,578.56,Tamil Nadu,31.999999999999996,Very High,Profitable
OD5214,Malik,Fruits & Veggies,Organic Fruits,Tenkasi,2016-04-02,Central,630,0.22,214.2,Tamil Nadu,34.0,High,Profitable
OD5215,Haseena,Beverages,Soft Drinks,Trichy,,Central,1350,0.28,567.0,Tamil Nadu,42.0,Very High,Profitable
OD5216,Krithika,"Eggs, Meat & Fish",Eggs,Coimbatore,,Central,2323,0.29,394.91,Tamil Nadu,17.0,Very High,Profitable
OD5217,Akash,"Eggs, Meat & Fish",Eggs,Cumbum,,Central,2162,0.31,756.7,Tamil Nadu,35.0,Very High,Profitable
OD5218,Willams,Bakery,Breads & Buns,Krishnagiri,,Central,2194,0.15,899.54,Tamil Nadu,41.0,Very High,Profitable
OD5219,Krithika,Fruits & Veggies,Fresh Fruits,Krishnagiri,,Central,1454,0.34,101.78,Tamil Nadu,7.000000000000001,Very High,Profitable
OD5220,Hussain,Bakery,Cakes,Salem,2015-11-11,Central,2384,0.16,309.92,Tamil Nadu,13.0,Very High,Profitable
OD5221,Ridhesh,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,,Central,1997,0.27,539.19,Tamil Nadu,27.0,Very High,Profitable
OD5222,Arvind,Beverages,Health Drinks,Bodi,,Central,1842,0.27,460.5,Tamil Nadu,25.0,Very High,Profitable
OD5223,Peer,Beverages,Soft Drinks,Ooty,2015-11-02,Central,573,0.33,257.85,Tamil Nadu,45.00000000000001,High,Profitable
OD5224,Suresh,Snacks,Noodles,Tenkasi,2017-03-03,Central,1640,0.29,360.8,Tamil Nadu,22.0,Very High,Profitable
OD5225,Shah,Fruits & Veggies,Organic Fruits,Pudukottai,,Central,1288,0.2,128.8,Tamil Nadu,10.0,Very High,Profitable
OD5226,Ravi,Snacks,Cookies,Vellore,,Central,1532,0.1,229.8,Tamil Nadu,15.0,Very High,Profitable
OD5227,Yusuf,Food Grains,Rice,Tirunelveli,2018-05-06,Central,2265,0.2,203.85,Tamil Nadu,9.0,Very High,Profitable
OD5228,Kumar,Fruits & Veggies,Fresh Vegetables,Madurai,2016-10-01,Central,871,0.19,270.01,Tamil Nadu,31.0,High,Profitable
OD5229,Harish,Oil & Masala,Spices,Dindigul,2016-12-12,Central,1168,0.23,256.96,Tamil Nadu,21.999999999999996,Very High,Profitable
OD5230,Vidya,Food Grains,Dals & Pulses,Nagercoil,,Central,1828,0.28,493.56,Tamil Nadu,27.0,Very High,Profitable
OD5231,Verma,Bakery,Biscuits,Cumbum,,Central,522,0.35,36.54,Tamil Nadu,6.999999999999999,High,Profitable
OD5232,Vince,Snacks,Chocolates,Dharmapuri,2015-12-06,Central,1425,0.17,242.25,Tamil Nadu,17.0,Very High,Profitable
OD5233,Adavan,Snacks,Cookies,Kanyakumari,2018-04-04,Central,995,0.28,358.2,Tamil Nadu,36.0,High,Profitable
OD5234,Harish,Oil & Masala,Edible Oil & Ghee,Tenkasi,,Central,2342,0.1,936.8,Tamil Nadu,40.0,Very High,Profitable
OD5235,Haseena,Snacks,Chocolates,Dindigul,2016-07-12,Central,768,0.18,238.08,Tamil Nadu,31.0,High,Profitable
OD5236,Shree,Fruits & Veggies,Organic Fruits,Coimbatore,,Central,1737,0.34,486.36,Tamil Nadu,28.000000000000004,Very High,Profitable
OD5237,Harish,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2018-07-03,Central,1003,0.26,270.81,Tamil Nadu,27.0,Very High,Profitable
OD5238,Rumaiza,Fruits & Veggies,Organic Vegetables,Karur,,Central,1710,0.19,393.3,Tamil Nadu,23.0,Very High,Profitable
OD5239,Amrish,Oil & Masala,Spices,Ooty,2017-11-05,Central,965,0.35,366.7,Tamil Nadu,38.0,High,Profitable
OD5240,Aditi,Oil & Masala,Masalas,Cumbum,,Central,2227,0.1,935.34,Tamil Nadu,42.00000000000001,Very High,Profitable
OD5241,Shree,Snacks,Cookies,Dindigul,,Central,711,0.28,227.52,Tamil Nadu,32.0,High,Profitable
OD5242,Veronica,Fruits & Veggies,Organic Fruits,Coimbatore,2018-12-01,Central,856,0.11,171.2,Tamil Nadu,20.0,High,Profitable
OD5243,Anu,Food Grains,Rice,Viluppuram,,Central,2006,0.19,581.74,Tamil Nadu,28.999999999999996,Very High,Profitable
OD5244,Suresh,Bakery,Biscuits,Nagercoil,,Central,1099,0.1,296.73,Tamil Nadu,27.0,Very High,Profitable
OD5245,Veronica,Food Grains,Organic Staples,Theni,,Central,2444,0.22,146.64,Tamil Nadu,6.0,Very High,Profitable
OD5246,Harish,Beverages,Soft Drinks,Madurai,,Central,762,0.14,91.44,Tamil Nadu,12.0,High,Profitable
OD5247,Yusuf,Beverages,Health Drinks,Ramanadhapuram,2016-04-07,Central,2307,0.21,922.8,Tamil Nadu,40.0,Very High,Profitable
OD5248,Haseena,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,,Central,1894,0.18,757.6,Tamil Nadu,40.0,Very High,Profitable
OD5249,Sundar,Snacks,Noodles,Kanyakumari,2016-05-12,Central,1448,0.23,289.6,Tamil Nadu,20.0,Very High,Profitable
OD5250,Jonas,Bakery,Cakes,Pudukottai,2015-09-02,Central,949,0.3,275.21,Tamil Nadu,28.999999999999996,High,Profitable
OD5251,Peer,Snacks,Cookies,Krishnagiri,2016-04-02,Central,1346,0.28,296.12,Tamil Nadu,22.0,Very High,Profitable
OD5252,Ridhesh,Beverages,Health Drinks,Viluppuram,2017-11-10,Central,588,0.19,47.04,Tamil Nadu,8.0,High,Profitable
OD5253,Sheeba,Snacks,Cookies,Dharmapuri,2017-03-03,Central,1134,0.22,453.6,Tamil Nadu,40.0,Very High,Profitable
OD5254,Sundar,Food Grains,Organic Staples,Dharmapuri,,Central,1642,0.31,525.44,Tamil Nadu,32.0,Very High,Profitable
OD5255,Vidya,Food Grains,Atta & Flour,Viluppuram,2017-04-08,Central,1170,0.33,409.5,Tamil Nadu,35.0,Very High,Profitable
OD5256,Sheeba,Fruits & Veggies,Fresh Fruits,Coimbatore,,Central,1795,0.2,789.8,Tamil Nadu,44.0,Very High,Profitable
OD5257,Amy,"Eggs, Meat & Fish",Mutton,Coimbatore,,Central,1401,0.33,224.16,Tamil Nadu,16.0,Very High,Profitable
OD5258,Alan,Bakery,Cakes,Madurai,,Central,960,0.3,57.6,Tamil Nadu,6.000000000000001,High,Profitable
OD5259,Adavan,Oil & Masala,Spices,Tenkasi,2017-09-02,Central,1644,0.22,131.52,Tamil Nadu,8.0,Very High,Profitable
OD5260,Yusuf,Beverages,Health Drinks,Salem,,Central,797,0.19,191.28,Tamil Nadu,24.0,High,Profitable
OD5261,Amy,Oil & Masala,Masalas,Bodi,2016-11-07,Central,1623,0.31,194.76,Tamil Nadu,12.0,Very High,Profitable
OD5262,Esther,Bakery,Biscuits,Virudhunagar,2017-03-03,Central,796,0.11,222.88,Tamil Nadu,27.999999999999996,High,Profitable
OD5263,Vince,"Eggs, Meat & Fish",Chicken,Vellore,,Central,925,0.28,64.75,Tamil Nadu,7.000000000000001,High,Profitable
OD5264,Ravi,"Eggs, Meat & Fish",Mutton,Bodi,,East,2083,0.22,104.15,Tamil Nadu,5.0,Very High,Profitable
OD5265,Vince,"Eggs, Meat & Fish",Chicken,Nagercoil,2016-08-08,East,695,0.14,83.4,Tamil Nadu,12.000000000000002,High,Profitable
OD5266,Sabeela,Beverages,Soft Drinks,Trichy,2018-12-03,East,1136,0.26,136.32,Tamil Nadu,12.0,Very High,Profitable
OD5267,James,Fruits & Veggies,Fresh Fruits,Pudukottai,2016-11-01,East,1878,0.1,319.26,Tamil Nadu,17.0,Very High,Profitable
OD5268,Jackson,Fruits & Veggies,Organic Fruits,Bodi,,East,1305,0.17,247.95,Tamil Nadu,19.0,Very High,Profitable
OD5269,Alan,Snacks,Cookies,Dharmapuri,,East,942,0.11,160.14,Tamil Nadu,17.0,High,Profitable
OD5270,Harish,Bakery,Breads & Buns,Perambalur,,East,566,0.11,209.42,Tamil Nadu,37.0,High,Profitable
OD5271,Willams,Bakery,Cakes,Salem,,East,2271,0.14,204.39,Tamil Nadu,9.0,Very High,Profitable
OD5272,Sudeep,Snacks,Chocolates,Madurai,,East,2344,0.3,468.8,Tamil Nadu,20.0,Very High,Profitable
OD5273,Sudeep,Fruits & Veggies,Organic Vegetables,Ooty,2017-09-01,East,1098,0.18,417.24,Tamil Nadu,38.0,Very High,Profitable
OD5274,Yusuf,Beverages,Health Drinks,Perambalur,,East,1654,0.1,479.66,Tamil Nadu,29.000000000000004,Very High,Profitable
OD5275,Veronica,Beverages,Health Drinks,Trichy,,East,551,0.28,198.36,Tamil Nadu,36.00000000000001,High,Profitable
OD5276,Peer,Snacks,Cookies,Ramanadhapuram,,East,809,0.13,113.26,Tamil Nadu,14.000000000000002,High,Profitable
OD5277,Krithika,Oil & Masala,Masalas,Tirunelveli,,East,653,0.16,182.84,Tamil Nadu,28.000000000000004,High,Profitable
OD5278,Vidya,Oil & Masala,Spices,Karur,,East,1317,0.19,131.7,Tamil Nadu,10.0,Very High,Profitable
OD5279,Malik,Oil & Masala,Masalas,Nagercoil,2015-08-06,East,1356,0.28,352.56,Tamil Nadu,26.0,Very High,Profitable
OD5280,Ridhesh,Beverages,Soft Drinks,Dindigul,2018-07-09,East,1985,0.23,873.4,Tamil Nadu,44.0,Very High,Profitable
OD5281,Alan,Snacks,Cookies,Ramanadhapuram,,East,1531,0.21,643.02,Tamil Nadu,42.0,Very High,Profitable
OD5282,Mathew,Beverages,Health Drinks,Ramanadhapuram,,East,1691,0.22,101.46,Tamil Nadu,6.0,Very High,Profitable
OD5283,Sabeela,Beverages,Soft Drinks,Chennai,2017-02-04,East,2274,0.1,204.66,Tamil Nadu,9.0,Very High,Profitable
OD5284,Vince,"Eggs, Meat & Fish",Eggs,Madurai,,East,1563,0.19,593.94,Tamil Nadu,38.00000000000001,Very High,Profitable
OD5285,Adavan,Snacks,Cookies,Virudhunagar,2015-07-02,East,1647,0.29,510.57,Tamil Nadu,31.0,Very High,Profitable
OD5286,Verma,"Eggs, Meat & Fish",Fish,Tenkasi,,East,2376,0.32,736.56,Tamil Nadu,31.0,Very High,Profitable
OD5287,Sheeba,Beverages,Health Drinks,Pudukottai,2018-12-11,East,2201,0.12,660.3,Tamil Nadu,30.0,Very High,Profitable
OD5288,Akash,Food Grains,Rice,Vellore,,East,806,0.13,249.86,Tamil Nadu,31.0,High,Profitable
OD5289,Esther,"Eggs, Meat & Fish",Fish,Karur,,East,1204,0.3,120.4,Tamil Nadu,10.0,Very High,Profitable
OD5290,Esther,Beverages,Health Drinks,Madurai,,East,1539,0.17,338.58,Tamil Nadu,22.0,Very High,Profitable
OD5291,Roshan,Oil & Masala,Edible Oil & Ghee,Nagercoil,,East,1483,0.23,266.94,Tamil Nadu,18.0,Very High,Profitable
OD5292,Alan,"Eggs, Meat & Fish",Eggs,Tirunelveli,2018-10-12,East,639,0.31,217.26,Tamil Nadu,34.0,High,Profitable
OD5293,Peer,Snacks,Chocolates,Namakkal,2015-09-01,East,770,0.13,192.5,Tamil Nadu,25.0,High,Profitable
OD5294,Malik,Beverages,Soft Drinks,Viluppuram,2017-11-11,East,2495,0.13,249.5,Tamil Nadu,10.0,Very High,Profitable
OD5295,Ridhesh,Food Grains,Rice,Ooty,,East,1442,0.27,519.12,Tamil Nadu,36.0,Very High,Profitable
OD5296,Adavan,Oil & Masala,Edible Oil & Ghee,Dharmapuri,,East,1142,0.29,433.96,Tamil Nadu,38.0,Very High,Profitable
OD5297,Alan,Oil & Masala,Masalas,Karur,,East,1122,0.35,426.36,Tamil Nadu,38.0,Very High,Profitable
OD5298,Sheeba,Bakery,Cakes,Virudhunagar,,East,1054,0.17,474.3,Tamil Nadu,45.0,Very High,Profitable
OD5299,Anu,"Eggs, Meat & Fish",Fish,Dharmapuri,,East,2251,0.34,607.77,Tamil Nadu,27.0,Very High,Profitable
OD5300,Akash,Oil & Masala,Spices,Dharmapuri,2016-07-09,East,1508,0.22,422.24,Tamil Nadu,28.000000000000004,Very High,Profitable
OD5301,James,Snacks,Noodles,Vellore,,East,2230,0.3,602.1,Tamil Nadu,27.0,Very High,Profitable
OD5302,Shah,Bakery,Breads & Buns,Perambalur,,East,763,0.13,91.56,Tamil Nadu,12.000000000000002,High,Profitable
OD5303,Akash,"Eggs, Meat & Fish",Eggs,Chennai,2017-12-01,East,2361,0.28,755.52,Tamil Nadu,32.0,Very High,Profitable
OD5304,Akash,Food Grains,Dals & Pulses,Dindigul,,East,2232,0.14,803.52,Tamil Nadu,36.0,Very High,Profitable
OD5305,Akash,Bakery,Breads & Buns,Tirunelveli,,East,643,0.26,212.19,Tamil Nadu,33.0,High,Profitable
OD5306,Vidya,Snacks,Noodles,Perambalur,2015-09-07,East,1775,0.3,461.5,Tamil Nadu,26.0,Very High,Profitable
OD5307,Kumar,Food Grains,Atta & Flour,Perambalur,,East,1713,0.22,411.12,Tamil Nadu,24.0,Very High,Profitable
OD5308,Yusuf,"Eggs, Meat & Fish",Eggs,Tirunelveli,,East,2455,0.15,589.2,Tamil Nadu,24.000000000000004,Very High,Profitable
OD5309,Haseena,Fruits & Veggies,Organic Fruits,Karur,,East,1620,0.31,162.0,Tamil Nadu,10.0,Very High,Profitable
OD5310,Vince,Beverages,Health Drinks,Cumbum,,East,2411,0.26,626.86,Tamil Nadu,26.0,Very High,Profitable
OD5311,Suresh,Oil & Masala,Edible Oil & Ghee,Coimbatore,,East,743,0.1,59.44,Tamil Nadu,8.0,High,Profitable
OD5312,Arvind,"Eggs, Meat & Fish",Mutton,Theni,2018-09-04,East,1286,0.15,450.1,Tamil Nadu,35.0,Very High,Profitable
OD5313,Surya,Food Grains,Organic Staples,Chennai,2018-11-07,East,1011,0.21,384.18,Tamil Nadu,38.0,Very High,Profitable
OD5314,Veronica,Food Grains,Rice,Vellore,,East,1122,0.35,415.14,Tamil Nadu,37.0,Very High,Profitable
OD5315,Esther,"Eggs, Meat & Fish",Mutton,Dindigul,,East,2283,0.34,342.45,Tamil Nadu,15.0,Very High,Profitable
OD5316,Surya,Beverages,Health Drinks,Tenkasi,2016-12-04,East,667,0.19,213.44,Tamil Nadu,32.0,High,Profitable
OD5317,Ganesh,Bakery,Breads & Buns,Chennai,2015-11-03,East,632,0.22,246.48,Tamil Nadu,38.99999999999999,High,Profitable
OD5318,Akash,Oil & Masala,Masalas,Ooty,2016-11-01,East,1783,0.12,338.77,Tamil Nadu,19.0,Very High,Profitable
OD5319,Esther,Bakery,Breads & Buns,Theni,,East,2045,0.33,470.35,Tamil Nadu,23.0,Very High,Profitable
OD5320,Kumar,Fruits & Veggies,Organic Fruits,Madurai,,East,814,0.26,162.8,Tamil Nadu,20.0,High,Profitable
OD5321,Ravi,Snacks,Noodles,Nagercoil,,East,933,0.22,111.96,Tamil Nadu,12.0,High,Profitable
OD5322,Amy,Fruits & Veggies,Fresh Fruits,Trichy,2017-05-07,East,2147,0.23,901.74,Tamil Nadu,42.0,Very High,Profitable
OD5323,Arutra,"Eggs, Meat & Fish",Chicken,Pudukottai,2018-11-05,East,1332,0.26,492.84,Tamil Nadu,37.0,Very High,Profitable
OD5324,Verma,Oil & Masala,Edible Oil & Ghee,Virudhunagar,2017-05-07,East,773,0.19,85.03,Tamil Nadu,11.0,High,Profitable
OD5325,Yadav,Oil & Masala,Masalas,Cumbum,2017-03-03,East,521,0.34,109.41,Tamil Nadu,21.0,High,Profitable
OD5326,Mathew,Beverages,Health Drinks,Theni,,East,734,0.17,117.44,Tamil Nadu,16.0,High,Profitable
OD5327,Muneer,Fruits & Veggies,Organic Vegetables,Trichy,,East,1318,0.32,171.34,Tamil Nadu,13.0,Very High,Profitable
OD5328,Shree,Snacks,Noodles,Theni,,East,1432,0.1,601.44,Tamil Nadu,42.00000000000001,Very High,Profitable
OD5329,Shah,Snacks,Chocolates,Virudhunagar,,East,751,0.24,135.18,Tamil Nadu,18.000000000000004,High,Profitable
OD5330,Sudeep,Bakery,Cakes,Krishnagiri,2017-09-01,East,1584,0.11,332.64,Tamil Nadu,21.0,Very High,Profitable
OD5331,Yadav,Fruits & Veggies,Fresh Vegetables,Pudukottai,,East,564,0.19,73.32,Tamil Nadu,12.999999999999998,High,Profitable
OD5332,Ganesh,Bakery,Breads & Buns,Dindigul,2016-11-01,East,522,0.29,67.86,Tamil Nadu,13.0,High,Profitable
OD5333,Ram,Bakery,Biscuits,Coimbatore,,East,501,0.1,80.16,Tamil Nadu,16.0,High,Profitable
OD5334,Harish,Snacks,Chocolates,Bodi,2017-03-01,East,548,0.31,126.04,Tamil Nadu,23.0,High,Profitable
OD5335,Komal,Snacks,Noodles,Nagercoil,,East,1775,0.27,798.75,Tamil Nadu,45.0,Very High,Profitable
OD5336,Suresh,Bakery,Biscuits,Nagercoil,,East,1641,0.12,147.69,Tamil Nadu,9.0,Very High,Profitable
OD5337,Jackson,Bakery,Breads & Buns,Dindigul,2017-11-10,East,1731,0.34,727.02,Tamil Nadu,42.0,Very High,Profitable
OD5338,Ridhesh,Bakery,Cakes,Tirunelveli,,East,2114,0.28,845.6,Tamil Nadu,40.0,Very High,Profitable
OD5339,Sheeba,Snacks,Noodles,Viluppuram,,East,1176,0.31,188.16,Tamil Nadu,16.0,Very High,Profitable
OD5340,Ram,Oil & Masala,Edible Oil & Ghee,Vellore,2016-12-06,East,1023,0.27,388.74,Tamil Nadu,38.0,Very High,Profitable
OD5341,Amy,Food Grains,Dals & Pulses,Bodi,,East,2041,0.16,142.87,Tamil Nadu,7.000000000000001,Very High,Profitable
OD5342,Ram,Oil & Masala,Masalas,Coimbatore,2018-12-10,East,826,0.32,305.62,Tamil Nadu,37.0,High,Profitable
OD5343,Arutra,Beverages,Health Drinks,Krishnagiri,2017-03-10,East,885,0.25,371.7,Tamil Nadu,42.0,High,Profitable
OD5344,James,Food Grains,Dals & Pulses,Trichy,2016-12-10,East,633,0.11,158.25,Tamil Nadu,25.0,High,Profitable
OD5345,Rumaiza,Fruits & Veggies,Fresh Fruits,Salem,2018-04-11,East,2450,0.32,588.0,Tamil Nadu,24.0,Very High,Profitable
OD5346,Hussain,Oil & Masala,Edible Oil & Ghee,Karur,2018-06-12,East,919,0.31,147.04,Tamil Nadu,16.0,High,Profitable
OD5347,Muneer,Bakery,Breads & Buns,Cumbum,,East,1609,0.34,724.05,Tamil Nadu,44.99999999999999,Very High,Profitable
OD5348,Komal,Food Grains,Atta & Flour,Bodi,2015-11-05,East,558,0.35,122.76,Tamil Nadu,22.0,High,Profitable
OD5349,Suresh,Oil & Masala,Edible Oil & Ghee,Perambalur,,East,1767,0.26,212.04,Tamil Nadu,12.0,Very High,Profitable
OD5350,Hafiz,Beverages,Soft Drinks,Theni,2016-09-12,East,999,0.25,319.68,Tamil Nadu,32.0,High,Profitable
OD5351,Arutra,Bakery,Biscuits,Vellore,,East,1947,0.2,759.33,Tamil Nadu,39.0,Very High,Profitable
OD5352,Amy,Fruits & Veggies,Organic Vegetables,Namakkal,,East,1397,0.33,125.73,Tamil Nadu,9.0,Very High,Profitable
OD5353,Sabeela,Bakery,Breads & Buns,Kanyakumari,,East,1273,0.17,89.11,Tamil Nadu,6.999999999999999,Very High,Profitable
OD5354,Roshan,Snacks,Cookies,Dindigul,,East,2042,0.11,816.8,Tamil Nadu,40.0,Very High,Profitable
OD5355,Sudeep,Food Grains,Organic Staples,Ramanadhapuram,2016-07-05,East,2476,0.26,643.76,Tamil Nadu,26.0,Very High,Profitable
OD5356,Ganesh,Beverages,Soft Drinks,Virudhunagar,2018-11-03,East,2162,0.2,237.82,Tamil Nadu,11.0,Very High,Profitable
OD5357,Sabeela,Food Grains,Organic Staples,Vellore,2016-05-03,East,2316,0.34,926.4,Tamil Nadu,40.0,Very High,Profitable
OD5358,Sharon,Fruits & Veggies,Fresh Vegetables,Dindigul,,East,2050,0.21,717.5,Tamil Nadu,35.0,Very High,Profitable
OD5359,Jackson,Bakery,Breads & Buns,Coimbatore,2016-10-05,East,1343,0.16,429.76,Tamil Nadu,32.0,Very High,Profitable
OD5360,James,Food Grains,Organic Staples,Theni,2018-09-10,East,881,0.17,44.05,Tamil Nadu,5.0,High,Profitable
OD5361,Vinne,"Eggs, Meat & Fish",Eggs,Kanyakumari,2018-09-04,East,1642,0.29,558.28,Tamil Nadu,34.0,Very High,Profitable
OD5362,Amy,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,,East,998,0.29,369.26,Tamil Nadu,37.0,High,Profitable
OD5363,Muneer,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2015-11-05,East,1398,0.3,195.72,Tamil Nadu,13.999999999999998,Very High,Profitable
OD5364,Ram,"Eggs, Meat & Fish",Mutton,Cumbum,,East,1966,0.25,334.22,Tamil Nadu,17.0,Very High,Profitable
OD5365,Krithika,Bakery,Cakes,Namakkal,,East,1406,0.16,323.38,Tamil Nadu,23.0,Very High,Profitable
OD5366,Anu,Beverages,Health Drinks,Madurai,2016-05-08,East,2138,0.25,192.42,Tamil Nadu,9.0,Very High,Profitable
OD5367,Shah,Food Grains,Rice,Kanyakumari,,East,592,0.32,124.32,Tamil Nadu,21.0,High,Profitable
OD5368,Amrish,Beverages,Health Drinks,Tirunelveli,,East,1370,0.11,109.6,Tamil Nadu,8.0,Very High,Profitable
OD5369,Sundar,Food Grains,Atta & Flour,Trichy,2018-09-10,East,1932,0.23,309.12,Tamil Nadu,16.0,Very High,Profitable
OD5370,Sabeela,Beverages,Soft Drinks,Salem,2018-09-08,East,1528,0.28,106.96,Tamil Nadu,6.999999999999999,Very High,Profitable
OD5371,Sabeela,Beverages,Health Drinks,Virudhunagar,,East,849,0.19,212.25,Tamil Nadu,25.0,High,Profitable
OD5372,James,"Eggs, Meat & Fish",Eggs,Tenkasi,,East,976,0.33,175.68,Tamil Nadu,18.0,High,Profitable
OD5373,Roshan,Oil & Masala,Spices,Madurai,,East,1776,0.14,799.2,Tamil Nadu,45.0,Very High,Profitable
OD5374,Vinne,Oil & Masala,Masalas,Salem,,East,1465,0.14,424.85,Tamil Nadu,29.000000000000004,Very High,Profitable
OD5375,Arvind,Fruits & Veggies,Fresh Fruits,Dindigul,,East,790,0.26,260.7,Tamil Nadu,32.99999999999999,High,Profitable
